user_tenure_days,avg_basket_value,purchase_frequency,category_affinity_score,loyalty_tier,review_sentiment_polarity,is_high_propensity
261.52,89.745,4.276,0.701,5,0.274,1
515.425,110.498,3.595,0.387,4,0.373,1
327.608,107.316,2.164,0.623,1,0.322,0
359.729,94.057,3.843,0.506,1,-0.125,0
379.911,126.844,6.715,0.429,5,0.572,1
350.59,31.836,5.633,0.702,5,0.154,1
400.673,102.66,5.789,0.805,5,0.303,1
225.93,106.929,4.793,0.818,1,0.928,0
233.004,41.615,5.547,0.765,3,0.683,1
167.981,32.4,2.899,0.551,1,0.884,0
352.74,58.892,3.881,0.793,5,0.197,1
393.472,61.846,4.884,0.712,3,0.619,0
354.933,111.37,5.055,0.677,3,0.521,0
500.939,63.491,5.14,0.528,2,0.384,1
299.328,55.028,4.223,0.551,4,0.175,1
380.249,63.593,3.745,0.665,5,0.725,1
168.996,124.152,10.816,0.99,4,0.246,1
253.548,85.457,6.314,0.71,2,0.441,0
383.465,78.726,5.326,0.528,4,0.674,1
401.892,81.15,4.034,0.484,5,0.107,1
264.724,130.222,3.598,0.552,2,0.073,0
291.408,58.779,4.238,0.99,4,1.0,0
117.855,131.043,5.086,0.57,1,0.142,0
257.156,92.367,0.739,0.831,3,0.885,0
406.846,79.385,1.361,0.575,2,0.384,0
369.025,172.532,3.226,0.702,1,0.272,0
360.08,48.053,4.914,0.808,5,0.302,1
305.973,72.621,4.021,0.536,3,0.381,0
300.848,41.865,7.456,0.522,2,0.801,1
220.761,118.336,1.535,0.982,3,0.627,0
383.859,144.122,2.997,0.847,2,0.337,0
350.517,143.447,7.54,0.808,2,-0.16,1
359.042,127.838,4.762,0.807,4,0.406,0
236.876,78.083,6.27,0.742,3,0.44,1
41.599,72.217,8.602,0.99,3,0.778,0
431.658,26.509,3.112,0.659,1,-0.041,0
242.54,156.256,4.301,0.765,5,0.252,1
196.467,101.414,3.955,0.36,1,0.242,1
383.217,67.782,0.591,0.485,4,0.383,0
252.958,131.482,3.879,0.41,2,0.427,0
427.192,50.953,6.262,0.905,4,0.532,0
374.041,99.232,5.581,0.139,4,-0.168,1
382.028,78.958,5.738,0.57,1,0.452,0
136.085,107.354,3.749,0.051,2,0.474,1
445.433,82.775,3.188,0.484,5,0.423,1
331.35,34.218,7.039,0.552,4,0.347,1
255.687,87.645,3.505,0.927,5,-0.626,1
317.207,121.71,5.088,0.729,2,0.57,0
86.852,83.977,4.827,0.483,2,0.108,0
349.038,112.129,7.423,0.863,1,0.584,0
176.475,48.406,6.443,0.654,3,0.775,1
137.68,84.081,1.909,0.658,1,-0.103,0
117.317,63.142,2.125,0.409,5,0.575,1
433.523,111.144,5.658,0.452,1,0.029,1
224.488,86.102,4.371,0.485,2,0.387,0
484.047,109.153,3.59,0.659,4,0.362,0
235.704,123.07,6.531,0.666,3,0.627,0
95.117,109.207,4.875,0.959,2,0.582,0
166.017,94.559,4.605,0.727,4,0.479,0
448.297,50.063,6.06,0.108,5,-0.093,1
281.292,84.902,3.75,0.703,5,-0.354,1
234.206,66.342,7.637,0.36,5,0.674,1
319.202,72.958,2.924,0.457,1,0.624,0
360.214,71.891,5.814,0.488,5,0.101,1
434.088,50.703,7.368,0.517,5,0.504,1
473.82,16.493,1.745,0.375,1,0.337,1
256.828,61.615,3.813,0.691,4,0.726,0
140.874,91.768,6.784,0.368,2,0.425,1
250.384,37.814,6.814,0.721,3,0.67,0
331.234,85.549,4.157,0.99,5,0.216,0
184.349,151.509,3.031,0.384,5,0.486,1
185.142,120.807,6.412,0.593,5,0.276,0
341.255,142.524,6.867,0.145,1,0.214,1
294.162,98.689,2.171,0.59,1,-0.299,1
303.936,125.863,2.092,0.779,1,0.677,0
208.981,59.661,4.951,0.794,3,0.925,0
272.352,62.448,5.759,0.665,2,-0.016,1
189.092,15.0,3.902,0.828,5,0.608,0
406.824,126.515,5.859,0.99,4,0.596,0
424.23,138.911,3.08,0.99,5,0.246,1
78.457,65.639,0.5,0.545,5,0.179,1
188.459,76.112,3.652,0.36,5,0.754,1
120.416,58.615,4.626,0.569,5,0.723,0
221.997,98.393,3.948,0.461,2,0.535,0
289.987,124.373,2.183,0.74,4,0.244,1
126.043,24.003,0.869,0.414,1,0.727,0
189.377,99.33,3.472,0.635,4,0.149,1
179.525,75.316,6.295,0.818,5,0.826,1
324.872,88.969,7.012,0.63,4,0.89,1
308.321,101.065,6.875,0.461,5,0.754,1
213.391,78.413,2.868,0.885,4,0.503,0
321.219,81.374,2.193,0.274,3,-0.364,1
234.398,77.514,5.493,0.584,4,0.345,1
267.401,118.961,5.77,0.642,1,0.929,0
500.814,99.657,5.3,0.653,1,0.681,0
460.855,92.72,0.5,0.686,4,0.531,0
144.05,40.517,2.766,0.772,4,0.196,1
399.568,71.75,4.441,0.643,2,0.707,0
397.368,116.453,5.474,0.576,4,-0.072,1
162.208,86.319,6.035,0.568,1,0.349,0
398.253,108.084,4.789,0.528,3,0.922,0
484.552,146.828,5.162,0.808,1,0.159,0
165.295,121.351,4.67,0.521,2,0.583,0
189.9,88.261,5.871,0.819,4,-0.127,1
422.119,67.115,5.126,0.654,3,0.204,1
332.579,15.0,4.631,0.546,1,0.454,0
366.177,79.107,3.963,0.774,3,0.506,0
340.871,73.59,4.663,0.505,5,1.0,1
346.884,98.663,5.469,0.778,1,0.249,0
140.823,79.613,5.035,0.693,5,0.578,0
425.678,73.787,5.262,0.531,3,0.57,0
440.351,22.721,7.185,0.756,4,0.223,1
272.473,52.101,5.03,0.759,4,0.687,1
294.783,101.683,3.202,0.882,4,0.6,0
116.267,145.057,6.267,0.843,5,0.318,1
361.711,81.587,1.768,0.748,4,0.458,0
368.647,96.473,2.337,0.424,2,0.112,0
292.537,118.337,5.172,0.99,1,0.134,0
434.922,56.619,5.533,0.369,1,0.394,1
259.911,97.838,2.01,0.84,3,0.624,0
367.753,59.083,3.734,0.736,5,0.3,1
177.64,115.269,3.288,0.415,1,0.215,0
297.174,90.299,3.527,0.625,5,0.331,1
279.077,95.446,6.387,0.634,3,0.649,0
327.037,57.609,5.913,0.911,4,-0.006,1
255.657,109.746,4.462,0.507,3,0.658,0
284.223,157.965,3.408,0.598,2,0.554,0
399.126,49.723,1.801,0.183,4,-0.007,1
247.588,73.108,7.34,0.99,4,0.329,1
107.211,93.106,5.684,0.436,4,0.591,1
509.95,112.524,3.087,0.715,3,-0.173,1
465.774,65.416,5.939,0.63,2,0.089,1
144.928,15.0,4.36,0.63,5,-0.057,1
382.765,132.572,3.926,0.812,3,0.227,0
239.643,111.618,5.37,0.984,1,0.711,0
331.618,23.997,3.017,0.7,1,0.639,0
335.307,63.735,3.812,0.781,3,0.248,1
271.871,139.886,4.743,0.716,5,0.709,1
205.948,135.673,3.501,0.854,1,0.599,0
217.135,117.852,5.838,0.557,5,0.783,1
190.057,78.836,8.238,0.865,4,0.373,1
200.181,87.905,2.991,0.872,3,0.562,0
291.939,80.418,1.17,0.867,4,1.0,0
214.109,124.488,0.5,0.518,1,0.307,0
381.846,54.346,4.199,0.616,5,0.381,1
478.47,56.797,3.174,0.698,4,0.352,0
230.394,120.36,4.916,0.376,1,0.373,0
328.729,83.447,4.765,0.969,2,0.567,0
359.962,133.246,1.294,0.648,4,0.417,0
356.64,61.497,0.87,0.707,2,-0.009,0
309.115,83.083,5.092,0.535,2,0.405,0
389.122,52.716,4.771,0.385,1,0.242,1
357.87,85.258,3.648,0.529,3,-0.119,1
151.481,33.251,1.186,0.694,5,0.744,0
404.299,67.933,5.443,0.785,1,0.24,0
406.475,34.731,7.044,0.682,4,0.515,1
208.406,109.287,5.056,0.719,5,-0.546,1
304.553,110.081,2.805,0.583,3,0.55,0
381.999,24.441,4.589,0.749,1,0.306,0
274.882,131.686,1.768,0.947,3,-0.066,0
428.757,172.41,6.616,0.791,4,0.234,1
583.665,86.61,4.664,0.812,1,0.194,1
205.682,62.561,0.964,0.709,4,0.625,0
134.275,183.852,3.899,0.349,5,0.427,1
336.458,38.836,5.427,0.441,5,-0.057,1
386.588,85.704,3.834,0.741,3,0.532,0
272.296,91.287,3.948,0.648,3,-0.221,1
474.391,132.08,2.051,0.738,5,0.062,0
139.367,97.591,5.633,0.985,2,0.404,0
383.15,67.548,3.203,0.795,5,0.213,1
227.297,51.709,0.5,0.902,1,0.758,0
506.325,73.036,3.757,0.669,4,0.451,1
539.102,49.758,6.462,0.489,5,0.588,1
208.001,86.674,3.726,0.638,5,0.6,0
234.053,65.253,7.976,0.489,4,0.267,1
403.151,32.709,5.358,0.962,4,0.08,1
253.544,128.93,5.178,0.808,1,0.385,0
294.551,67.581,4.243,0.754,4,0.66,0
303.047,40.615,4.363,0.897,3,0.33,1
69.639,79.111,3.973,0.246,5,0.577,1
298.339,87.393,3.895,0.768,4,0.392,1
217.233,23.874,5.562,0.388,1,-0.066,1
240.825,96.608,2.628,0.649,4,-0.04,1
473.236,48.349,2.348,0.588,5,0.869,0
149.219,144.886,2.254,0.782,2,0.05,0
397.585,103.339,8.591,0.696,4,0.209,1
266.524,71.004,5.561,0.919,3,0.675,0
266.429,58.919,5.109,0.53,5,0.042,1
394.845,81.326,2.385,0.792,1,0.195,0
340.806,106.448,5.747,0.682,5,0.337,1
368.474,84.108,4.267,0.323,2,0.297,1
416.182,77.399,4.928,0.466,1,0.109,0
260.243,87.043,2.547,0.62,2,0.342,0
226.532,63.865,4.821,0.872,2,0.604,0
169.782,72.988,3.652,0.743,3,0.363,0
200.951,15.0,2.969,0.416,4,0.202,1
653.891,119.08,5.968,0.622,3,0.684,1
449.362,95.458,1.425,0.99,3,0.912,0
137.871,57.929,5.63,0.672,3,0.687,0
141.305,151.456,5.869,0.585,1,0.063,1
357.824,88.046,2.741,0.748,4,0.071,1
365.672,48.735,2.859,0.803,4,0.531,1
365.866,114.986,4.054,0.559,1,0.451,0
269.405,98.932,5.064,0.751,3,0.033,1
284.945,98.81,4.194,0.584,3,0.486,1
339.346,70.099,5.367,0.794,2,0.43,0
310.307,100.767,8.026,0.684,2,0.843,0
33.684,75.838,3.485,0.746,5,0.269,1
272.424,104.458,1.07,0.498,2,0.816,0
197.831,18.327,6.152,0.486,4,0.829,0
321.025,69.814,7.867,0.839,1,0.198,0
658.231,145.275,5.286,0.634,3,0.506,1
344.098,58.153,2.325,0.707,5,0.337,0
262.376,63.866,4.252,0.589,2,0.324,0
410.616,69.321,2.263,0.83,5,0.474,0
357.923,42.482,5.786,0.528,1,0.163,1
350.411,15.0,1.797,0.623,1,-0.079,0
372.822,76.929,3.9,0.807,5,0.24,1
546.785,89.755,2.491,0.885,5,0.754,0
164.293,83.162,4.754,0.545,5,0.339,1
356.836,79.929,3.767,0.99,3,0.393,0
188.834,86.506,4.854,0.713,4,0.638,0
366.662,120.799,4.545,0.441,2,-0.079,1
189.758,78.334,2.527,0.724,2,0.532,0
249.916,64.907,5.754,0.573,2,0.901,0
264.589,75.161,4.402,0.737,5,0.427,1
417.098,105.277,2.523,0.641,5,-0.177,1
410.215,134.421,8.982,0.665,5,0.377,1
150.514,63.015,5.453,0.468,3,0.583,1
306.592,88.463,4.193,0.848,3,0.434,1
214.85,96.843,7.33,0.419,3,0.482,1
148.979,50.26,8.184,0.428,3,0.518,1
273.958,85.715,4.209,0.723,1,0.12,0
262.982,33.701,5.195,0.971,3,0.158,0
591.206,23.083,2.524,0.579,3,0.289,1
351.955,97.836,4.206,0.79,3,0.518,0
134.686,71.564,4.102,0.865,2,0.043,0
232.227,92.08,4.87,0.813,2,1.0,0
422.566,84.374,5.166,0.588,2,-0.327,1
550.613,50.826,5.62,0.432,4,-0.112,1
109.682,83.416,4.975,0.208,1,0.566,0
74.409,41.841,2.079,0.597,5,0.54,0
524.516,133.684,2.623,0.886,3,0.378,0
346.754,37.541,3.407,0.425,2,0.603,0
195.805,78.148,3.936,0.79,1,0.57,0
364.155,48.52,6.602,0.46,3,0.4,1
10.0,104.965,2.174,0.671,4,0.48,0
300.405,73.4,3.785,0.792,5,-0.542,1
339.339,66.847,6.406,0.518,3,0.36,1
410.912,114.862,3.9,0.684,5,0.386,1
178.332,86.03,5.421,0.567,3,0.974,0
310.282,103.083,4.221,0.791,4,0.152,1
188.949,50.654,5.014,0.697,1,0.389,0
330.646,35.831,4.043,0.661,5,0.827,0
192.558,88.752,5.834,0.962,5,0.568,0
251.028,73.84,1.41,0.782,1,0.408,0
180.502,106.925,3.773,0.512,5,0.689,1
378.136,82.203,5.093,0.633,2,0.162,1
403.014,92.178,5.567,0.635,1,0.918,0
271.846,28.182,7.486,0.666,4,0.593,1
304.589,151.095,3.718,0.99,3,-0.088,0
126.169,79.252,7.459,0.724,3,0.218,1
264.039,109.416,3.182,0.243,1,-0.247,1
293.975,55.737,7.157,0.541,2,0.639,0
614.495,95.78,6.135,0.264,4,0.569,0
166.564,39.4,2.673,0.584,3,0.262,1
475.701,100.822,5.114,0.253,3,0.76,1
419.623,72.541,4.398,0.476,2,0.375,0
333.676,86.022,5.751,0.346,5,1.0,1
511.034,109.429,4.053,0.727,1,0.04,1
344.653,41.861,3.886,0.65,2,0.593,0
346.699,61.043,7.238,0.711,2,0.281,0
293.626,101.006,4.303,0.629,2,0.197,1
446.828,158.438,6.153,0.371,2,0.348,1
431.576,80.167,4.049,0.753,5,0.51,0
224.919,105.69,7.833,0.99,4,0.417,0
141.69,81.256,3.143,0.732,2,0.603,0
275.642,152.979,3.272,0.565,2,0.582,0
203.995,23.847,7.549,0.364,1,0.835,1
292.377,88.312,3.61,0.468,3,0.04,1
448.493,28.106,7.702,0.741,5,-0.067,1
245.124,15.0,6.284,0.865,2,0.38,0
294.861,95.411,4.191,0.702,4,0.162,1
306.963,89.882,0.873,0.81,4,0.662,0
401.812,75.031,4.461,0.792,4,0.08,1
30.373,81.283,4.703,0.751,1,0.235,0
227.196,193.44,6.834,0.518,4,0.3,1
325.354,75.964,7.677,0.685,1,0.93,0
444.009,102.854,3.13,0.48,5,1.0,0
240.972,62.272,6.102,0.653,4,0.058,1
74.814,95.333,6.031,0.716,3,-0.259,1
374.365,76.662,6.647,0.986,2,0.228,0
223.757,70.632,5.497,0.388,5,0.389,1
157.24,148.661,0.615,0.746,3,0.388,0
225.079,126.201,4.189,0.946,5,0.375,0
277.857,89.786,2.189,0.802,4,0.645,0
227.431,15.0,4.095,0.817,5,0.279,0
35.332,72.365,6.46,0.768,5,0.464,1
407.648,179.606,5.11,0.91,5,0.593,0
452.985,76.927,6.796,0.433,1,0.466,0
378.183,123.613,5.184,0.373,3,0.603,0
163.478,135.468,1.903,0.649,4,-0.112,1
275.821,92.664,0.5,0.218,2,0.434,0
299.217,55.536,4.798,0.896,4,0.469,1
371.855,15.0,4.072,0.894,4,0.35,0
380.201,108.946,2.546,0.563,1,0.221,0
211.899,56.484,1.099,0.576,1,0.538,0
309.839,91.165,3.031,0.636,5,0.437,1
354.874,41.256,4.111,0.66,4,0.384,1
474.699,75.717,5.832,0.675,3,0.301,1
384.541,86.18,4.877,0.762,1,0.313,0
394.687,94.401,7.716,0.615,1,0.17,0
310.059,45.981,2.429,0.839,3,0.257,0
469.255,126.892,6.262,0.739,1,0.118,0
349.172,64.109,4.595,0.529,3,0.284,1
196.669,26.394,5.889,0.917,2,0.509,1
468.404,81.184,3.627,0.378,3,0.646,1
383.748,86.203,6.643,0.632,2,0.385,1
246.835,90.621,5.09,0.843,5,0.376,0
242.461,132.675,3.141,0.505,5,0.443,0
335.589,76.724,4.476,0.712,1,0.695,0
355.582,80.813,4.021,0.759,3,0.333,1
323.675,46.389,5.478,0.478,1,0.539,0
337.357,113.719,2.14,0.636,3,0.511,0
503.995,91.451,4.441,0.619,1,0.213,0
428.585,70.299,5.291,0.54,5,0.612,1
322.876,18.336,4.566,0.99,5,-0.222,1
412.957,135.554,7.194,0.497,1,0.719,0
176.097,42.031,6.048,0.851,3,0.042,1
347.751,64.305,4.485,0.571,4,0.358,1
517.117,97.542,4.933,0.433,3,0.649,1
273.834,43.12,5.091,0.671,1,0.272,1
198.284,32.727,5.307,0.78,3,0.47,0
221.749,15.0,0.849,0.834,2,0.654,0
169.244,110.235,3.897,0.962,3,0.954,0
205.829,65.918,1.531,0.99,5,0.395,0
255.539,187.454,7.057,0.7,5,0.454,0
131.332,50.198,4.378,0.517,2,0.412,0
301.874,52.749,4.113,0.741,3,0.334,1
408.273,65.211,6.294,0.597,4,-0.004,1
191.069,93.51,5.345,0.835,3,0.064,1
482.314,68.543,2.243,0.391,5,0.396,1
361.295,106.432,4.358,0.99,5,0.502,0
423.67,50.749,3.83,0.821,1,0.778,0
221.06,36.644,1.011,0.313,5,0.337,1
402.543,22.062,3.119,0.508,1,0.859,0
168.968,15.0,4.133,0.813,5,0.039,1
406.83,66.868,4.27,0.885,5,0.463,1
320.621,74.466,1.536,0.396,4,0.32,1
366.39,62.9,6.803,0.793,1,0.006,1
158.929,128.519,4.296,0.261,1,-0.108,1
192.592,127.981,4.575,0.632,5,0.27,1
371.667,73.282,5.301,0.872,1,0.292,0
186.198,22.213,2.924,0.54,5,0.134,1
355.585,65.165,5.413,0.349,5,0.628,1
135.943,64.006,3.766,0.679,3,0.278,1
401.781,62.0,2.707,0.529,1,0.104,0
152.097,60.58,5.647,0.776,2,0.329,0
366.276,62.129,7.483,0.473,1,0.211,1
375.076,71.471,5.95,0.495,1,0.894,0
216.387,62.756,6.346,0.246,4,0.305,1
369.843,92.291,3.459,0.684,2,0.125,1
331.253,97.613,1.305,0.618,2,0.894,0
235.339,53.127,7.48,0.412,4,0.618,1
178.973,129.487,8.609,0.689,4,0.432,1
64.485,50.698,7.586,0.855,1,0.161,0
341.958,28.377,3.828,0.607,3,0.63,0
112.224,98.327,2.191,0.704,4,-0.039,1
311.441,56.391,2.369,0.705,2,0.608,0
268.386,96.245,1.133,0.409,2,0.475,0
381.497,15.0,4.285,0.99,1,0.697,0
263.755,133.736,7.711,0.556,3,-0.308,1
260.466,108.53,4.217,0.781,5,0.124,1
387.824,32.483,5.105,0.804,4,0.1,1
340.207,33.243,7.251,0.622,4,0.065,1
337.939,143.529,3.692,0.771,1,0.528,0
356.312,59.192,8.571,0.699,3,0.311,1
115.731,55.804,8.484,0.366,2,0.139,1
390.815,15.0,4.238,0.584,2,0.069,1
373.496,72.723,3.345,0.527,5,0.112,1
177.998,77.03,5.894,0.558,2,0.66,0
270.71,110.042,3.805,0.389,4,0.38,1
295.283,36.032,2.187,0.875,5,0.649,0
283.86,31.79,7.062,0.97,3,1.0,0
340.063,100.784,6.933,0.846,5,0.395,1
471.764,120.236,4.811,0.904,3,-0.025,1
429.812,30.01,1.974,0.581,2,0.359,0
142.534,122.853,2.041,0.523,1,0.964,0
374.648,86.314,4.714,0.494,5,0.726,1
459.472,123.213,3.5,0.779,5,0.206,1
346.417,82.542,3.818,0.695,4,0.309,1
430.918,15.0,6.544,0.635,4,0.633,1
541.472,79.681,5.966,0.909,3,0.544,0
422.845,122.105,7.256,0.731,1,0.636,0
329.917,53.719,2.519,0.482,4,0.328,1
425.411,71.421,3.814,0.514,4,0.517,1
317.387,78.835,6.018,0.786,2,0.308,1
302.868,15.0,5.396,0.858,2,0.818,0
257.83,143.497,7.565,0.76,4,-0.058,1
487.61,53.452,5.341,0.99,3,-0.057,1
201.789,102.701,8.196,0.977,1,0.186,0
483.884,81.965,5.58,0.738,4,0.196,1
359.984,129.017,6.624,0.482,3,-0.058,1
132.083,99.212,3.853,0.388,3,-0.112,1
344.118,76.778,4.529,0.573,4,0.721,1
47.997,53.727,6.322,0.801,3,0.35,1
375.061,112.925,7.726,0.99,5,0.327,1
406.228,19.43,5.958,0.733,3,0.417,1
228.917,107.606,4.334,0.884,4,0.879,0
314.826,46.533,7.255,0.601,3,0.435,1
534.499,128.83,0.5,0.775,4,0.367,0
239.31,90.645,1.656,0.815,2,0.209,0
172.931,107.544,5.863,0.254,4,0.58,1
477.8,87.87,4.528,0.567,3,0.381,1
535.51,23.667,5.711,0.84,4,0.896,0
300.443,54.874,4.629,0.705,1,0.352,0
421.376,108.534,5.642,0.411,4,0.702,1
460.977,90.833,2.871,0.164,4,0.187,1
210.902,126.335,5.641,0.577,1,0.184,1
241.763,99.115,6.489,0.636,1,-0.148,1
447.705,51.165,6.941,0.473,1,0.638,0
502.202,57.138,8.527,0.679,5,0.389,1
367.546,88.602,4.988,0.751,4,0.592,0
194.422,15.0,5.048,0.784,1,0.909,0
538.447,143.57,1.454,0.179,1,0.146,0
236.283,100.461,3.437,0.387,2,0.101,1
259.783,127.946,4.114,0.589,5,0.164,1
341.081,29.679,6.601,0.764,4,-0.231,1
486.499,128.56,3.278,0.748,3,0.342,0
402.477,163.102,6.093,0.744,5,0.665,1
349.784,38.769,4.497,0.573,5,0.415,1
355.595,111.999,4.146,0.584,2,-0.071,1
305.222,85.039,4.998,0.504,4,0.293,1
366.977,30.945,3.718,0.804,4,0.438,1
10.0,102.251,3.642,0.466,1,0.689,0
264.407,114.176,1.09,0.82,1,0.639,0
328.959,63.961,4.004,0.692,5,0.296,1
161.878,125.807,3.54,0.641,2,0.296,0
346.359,26.663,3.468,0.519,4,0.578,0
275.463,32.684,5.334,0.379,2,0.222,1
510.657,89.781,5.817,0.52,3,0.657,0
488.762,85.888,4.964,0.584,4,0.202,1
244.103,59.92,6.491,0.176,1,0.865,0
281.899,113.336,5.651,0.611,5,0.471,1
291.126,103.581,3.91,0.835,2,-0.188,0
245.801,115.035,3.574,0.763,1,0.592,0
323.403,80.69,5.126,0.551,5,0.476,1
209.006,106.09,5.648,0.659,1,0.546,0
164.326,69.402,7.296,0.539,4,1.0,0
374.725,156.884,6.882,0.68,2,0.322,1
375.544,56.561,3.417,0.958,3,-0.066,1
203.482,158.685,4.296,0.844,1,0.78,0
407.443,86.221,5.842,0.754,2,-0.134,1
224.211,36.857,6.636,0.551,4,0.176,1
330.38,132.883,6.378,0.8,1,0.413,0
398.441,89.407,4.372,0.313,4,0.13,1
295.966,114.789,1.992,0.6,3,0.381,0
354.569,127.835,2.502,0.767,3,0.359,0
238.028,96.828,5.045,0.798,5,0.861,0
276.424,64.272,5.184,0.784,5,-0.327,1
275.297,119.15,2.303,0.709,5,0.426,1
210.411,85.026,4.589,0.611,4,0.124,1
278.787,109.005,5.762,0.758,5,0.231,1
114.166,15.0,2.198,0.459,2,0.604,0
241.062,100.644,6.71,0.481,4,0.555,1
265.815,62.649,3.745,0.662,4,0.503,1
269.258,142.866,7.015,0.685,5,0.023,1
271.02,106.808,3.433,0.285,5,0.756,1
292.588,93.395,2.447,0.741,4,0.137,1
357.533,102.021,3.584,0.805,3,0.816,0
404.942,50.055,4.31,0.635,3,0.205,1
222.028,141.814,3.723,0.99,5,0.709,0
155.616,154.698,4.068,0.513,3,0.431,1
174.955,98.752,5.168,0.578,2,-0.102,1
241.536,140.664,4.158,0.571,2,0.293,1
257.769,65.08,4.368,0.635,2,0.911,0
207.6,57.101,1.082,0.584,4,0.647,1
144.466,86.432,5.283,0.369,4,0.269,1
245.266,100.223,4.322,0.541,4,0.791,0
321.771,71.21,7.721,0.63,4,0.485,1
371.404,103.822,2.621,0.896,4,0.893,0
233.109,95.724,0.883,0.99,5,0.376,0
250.44,50.059,5.736,0.917,3,0.312,1
188.796,103.158,5.193,0.495,5,0.696,1
296.227,115.223,2.483,0.511,3,0.476,1
198.189,91.001,1.441,0.618,5,0.567,0
368.775,125.343,7.575,0.99,2,0.141,0
85.696,42.391,7.328,0.617,1,0.751,0
256.844,101.378,0.5,0.384,4,0.695,1
336.133,44.04,3.584,0.55,1,0.805,0
322.06,46.007,7.828,0.801,1,-0.008,1
623.164,62.917,3.548,0.788,2,0.051,1
341.976,52.028,3.519,0.61,1,0.176,0
179.513,65.82,3.934,0.787,1,0.328,0
288.544,77.505,2.258,0.195,2,0.0,1
86.85,114.3,1.09,0.671,3,0.591,0
290.328,73.759,6.605,0.822,5,0.269,1
200.033,29.503,0.814,0.483,1,0.777,0
409.847,124.902,4.995,0.483,4,1.0,0
234.055,55.702,6.273,0.277,2,0.222,1
285.988,82.945,1.598,0.968,1,0.17,0
223.733,100.629,2.651,0.506,3,0.624,1
508.662,91.986,6.926,0.698,3,0.429,1
261.451,123.296,5.566,0.771,4,0.511,0
519.907,101.765,3.265,0.952,1,0.799,0
397.698,54.854,6.904,0.619,4,0.318,1
357.848,161.25,6.913,0.542,3,0.08,1
344.248,91.802,5.038,0.685,3,0.031,1
347.256,79.843,2.7,0.907,5,0.347,1
68.679,118.737,3.673,0.616,3,0.294,0
266.534,93.731,5.073,0.459,2,0.659,0
401.419,98.973,4.123,0.342,5,0.818,1
294.132,172.226,6.378,0.406,4,0.817,1
131.377,75.371,1.44,0.823,3,0.19,0
293.711,73.878,1.511,0.586,2,0.159,0
504.493,89.08,4.862,0.528,5,-0.144,1
449.627,122.503,3.517,0.507,2,0.401,0
292.56,32.271,3.246,0.667,5,0.665,1
414.174,16.206,0.964,0.602,5,0.188,1
256.019,64.451,4.539,0.595,5,-0.044,1
95.535,27.813,4.394,0.92,4,0.966,0
189.064,70.131,5.807,0.958,5,0.188,1
487.547,102.587,4.638,0.328,5,0.366,1
267.121,53.824,4.235,0.716,2,0.26,0
270.794,35.061,6.854,0.495,5,-0.0,1
264.019,87.427,1.875,0.6,4,0.671,0
528.496,115.189,5.573,0.712,2,-0.125,1
495.115,25.676,1.158,0.607,5,0.737,0
566.254,113.708,2.823,0.696,2,0.48,0
280.915,113.606,2.075,0.785,4,0.319,0
335.475,118.393,6.064,0.709,2,0.324,0
118.003,127.647,4.369,0.521,4,0.536,1
477.232,162.07,4.473,0.524,3,0.207,1
159.866,72.537,2.287,0.362,5,0.453,1
326.013,88.835,3.901,0.479,4,0.134,1
168.324,70.425,2.973,0.99,5,-0.245,1
229.336,85.069,5.267,0.492,4,0.585,1
199.529,138.651,2.518,0.411,1,1.0,0
227.055,37.924,7.16,0.714,1,0.57,0
235.305,54.863,1.149,0.628,1,0.386,0
234.208,133.201,2.887,0.611,4,0.281,0
400.0,120.701,7.854,0.932,5,0.29,1
167.416,72.29,3.63,0.76,1,0.281,0
326.465,114.904,1.87,0.544,5,0.46,1
446.155,96.943,4.938,0.565,4,-0.316,1
238.416,137.51,3.549,0.549,5,-0.368,1
213.85,87.608,2.828,0.825,5,0.535,0
272.337,120.897,2.308,0.588,1,0.34,0
441.567,177.47,10.037,0.291,2,0.104,1
323.293,105.933,3.997,0.64,3,0.096,1
236.254,86.726,0.649,0.343,4,0.233,1
358.065,110.286,7.487,0.99,4,0.274,1
167.725,72.215,5.722,0.457,4,0.827,1
381.763,168.579,2.967,0.618,3,0.079,0
349.033,91.302,2.634,0.702,2,0.629,0
263.063,75.447,5.847,0.592,5,0.577,0
199.37,55.751,4.006,0.592,4,0.337,1
193.598,123.403,0.648,0.734,5,0.629,0
364.178,115.352,8.074,0.955,1,0.533,0
447.478,67.593,3.632,0.804,1,0.023,1
223.523,105.176,7.491,0.946,1,0.222,0
355.006,32.201,7.057,0.441,4,0.516,1
49.557,91.474,2.498,0.713,3,0.221,0
229.846,100.846,6.566,0.681,4,0.583,0
296.273,144.757,3.197,0.72,1,0.749,0
190.838,58.021,0.767,0.925,1,0.392,0
187.619,40.258,3.651,0.606,4,0.218,1
219.866,53.66,5.295,0.569,3,0.184,1
335.063,38.22,3.575,0.757,3,0.291,0
277.521,131.783,3.886,0.294,5,0.27,1
31.412,139.202,6.787,0.603,2,0.659,0
45.516,96.208,4.713,0.623,1,0.224,0
227.176,127.745,2.813,0.466,3,0.347,0
354.922,89.689,5.904,0.861,1,0.634,0
10.0,81.671,4.895,0.438,2,0.301,0
240.032,73.344,0.5,0.623,1,0.267,0
236.85,74.136,5.357,0.709,3,0.661,0
466.601,30.827,5.284,0.921,5,0.748,1
